scenario_id,event_type,venue_type,guest_count,room_length_m,room_width_m,room_area_m2,budget_pkr,budget_per_guest_pkr,age_group,time_of_day,preferred_color,preferred_style,theme_label,cake_label,decor_label,layout_label,recommended_servings,labelled_by,confidence,source,review_status,dataset_split,generation_seed,rule_notes
BSAR1207,baby_shower,restaurant,19,7.2,5.1,36.7,219000,11526,adult,night,pink,minimal,pastel_floral,single_tier_square,luxury_stage,full_stage_setup,19,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1208,anniversary,restaurant,64,10.3,8.9,91.7,601000,9391,adult,day,gold,elegant,elegant_gold,two_tier_floral,luxury_stage,full_stage_setup,64,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1209,wedding,outdoor,104,16.8,10.1,169.7,452000,4346,adult,night,white,minimal,modern_minimal,three_tier_luxury,flower_wall,two_side_tables,104,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1210,graduation,hall,21,7.9,5,39.5,96000,4571,teenager,day,gold,minimal,modern_minimal,single_tier_round,rustic_wood_setup,single_cake_table,21,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1211,birthday,home,89,12.8,8.6,110.1,193000,2169,adult,night,mixed,colourful,colourful_cartoon,two_tier_floral,minimal_backdrop,two_side_tables,89,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1212,baby_shower,restaurant,59,11.4,7.5,85.5,597000,10119,adult,day,pink,elegant,pastel_floral,two_tier_round,luxury_stage,full_stage_setup,59,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1213,anniversary,hall,72,12.7,9.3,118.1,172000,2389,adult,day,pink,colourful,pastel_floral,two_tier_floral,minimal_backdrop,two_side_tables,72,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1214,baby_shower,hall,88,12.4,9.9,122.8,117000,1330,adult,day,green,traditional,traditional_luxury,two_tier_round,minimal_backdrop,two_side_tables,88,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1215,wedding,hall,51,11.2,7.7,86.2,367000,7196,adult,day,mixed,rustic,rustic_natural,two_tier_round,luxury_stage,full_stage_setup,51,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1216,anniversary,restaurant,30,8.6,4.7,40.4,64000,2133,adult,day,blue,rustic,modern_minimal,single_tier_square,minimal_backdrop,cake_and_dessert_table,30,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1217,wedding,restaurant,23,7.5,4.9,36.8,56000,2435,mixed,day,red,traditional,traditional_luxury,single_tier_round,balloon_setup,single_cake_table,23,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1218,graduation,hall,22,9.2,5.5,50.6,275000,12500,adult,day,pink,colourful,pastel_floral,single_tier_round,luxury_stage,full_stage_setup,22,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1219,anniversary,outdoor,23,8.1,5.7,46.2,63000,2739,adult,day,purple,elegant,traditional_luxury,single_tier_round,minimal_backdrop,single_cake_table,23,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1220,birthday,home,38,8.3,4.7,39,218000,5737,adult,night,red,elegant,rustic_natural,single_tier_square,flower_wall,cake_and_dessert_table,38,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1221,wedding,home,85,13,7.3,94.9,260000,3059,adult,night,purple,traditional,traditional_luxury,two_tier_floral,balloon_setup,two_side_tables,85,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1222,wedding,hall,56,11.6,7.6,88.2,133000,2375,adult,night,green,elegant,traditional_luxury,two_tier_round,minimal_backdrop,cake_and_dessert_table,56,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1223,graduation,hall,84,13.1,9.8,128.4,379000,4512,adult,night,pink,rustic,pastel_floral,two_tier_floral,flower_wall,two_side_tables,84,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1224,graduation,outdoor,21,8.1,5.2,42.1,99000,4714,adult,night,gold,minimal,modern_minimal,single_tier_square,flower_wall,single_cake_table,21,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1225,wedding,hall,82,13.4,8.7,116.6,224000,2732,adult,night,blue,minimal,modern_minimal,two_tier_round,flower_wall,two_side_tables,82,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1226,anniversary,hall,121,15.7,10.2,160.1,620000,5124,mixed,night,gold,elegant,elegant_gold,three_tier_luxury,flower_wall,full_stage_setup,121,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1227,graduation,hall,104,13.1,11.4,149.3,1151000,11067,teenager,night,green,colourful,colourful_cartoon,three_tier_luxury,luxury_stage,full_stage_setup,104,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1228,anniversary,home,85,9.2,8.1,74.5,130000,1529,adult,night,gold,elegant,elegant_gold,two_tier_round,minimal_backdrop,two_side_tables,85,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1229,graduation,hall,57,14.3,7.8,111.5,396000,6947,mixed,day,gold,elegant,modern_minimal,two_tier_round,luxury_stage,full_stage_setup,57,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1230,wedding,hall,37,10.2,6.9,70.4,451000,12189,mixed,night,white,rustic,rustic_natural,single_tier_square,luxury_stage,full_stage_setup,37,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1231,anniversary,hall,140,17.9,13.8,247,596000,4257,adult,day,green,elegant,modern_minimal,three_tier_luxury,flower_wall,full_stage_setup,140,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1232,anniversary,restaurant,23,6.6,4.9,32.3,288000,12522,mixed,night,blue,minimal,modern_minimal,single_tier_round,luxury_stage,full_stage_setup,23,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1233,wedding,restaurant,15,6.5,5.3,34.4,104000,6933,adult,day,red,elegant,traditional_luxury,single_tier_square,flower_wall,single_cake_table,15,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1234,birthday,outdoor,105,14.6,9.8,143.1,457000,4352,child,night,pink,traditional,pastel_floral,two_tier_floral,rustic_wood_setup,two_side_tables,105,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1235,anniversary,home,31,7.5,4.1,30.7,83000,2677,adult,night,gold,elegant,elegant_gold,single_tier_square,minimal_backdrop,cake_and_dessert_table,31,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1236,birthday,home,115,13,11,143,291000,2530,child,day,green,minimal,rustic_natural,two_tier_floral,balloon_setup,two_side_tables,115,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1237,wedding,restaurant,13,6.9,4.2,29,33000,2538,mixed,night,purple,elegant,elegant_gold,single_tier_round,minimal_backdrop,single_cake_table,13,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1238,graduation,outdoor,132,17.4,10.8,187.9,371000,2811,adult,night,purple,traditional,pastel_floral,three_tier_luxury,rustic_wood_setup,two_side_tables,132,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1239,birthday,hall,80,11.5,10.1,116.2,694000,8675,child,day,pink,colourful,colourful_cartoon,two_tier_floral,luxury_stage,full_stage_setup,80,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1240,birthday,restaurant,84,11.2,8.5,95.2,198000,2357,child,night,red,elegant,colourful_cartoon,two_tier_round,balloon_setup,two_side_tables,84,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1241,baby_shower,home,102,12.9,7.5,96.8,307000,3010,adult,night,gold,elegant,traditional_luxury,three_tier_luxury,balloon_setup,two_side_tables,102,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1242,graduation,outdoor,71,14,8.6,120.4,206000,2901,adult,night,gold,minimal,modern_minimal,two_tier_round,balloon_setup,two_side_tables,71,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1243,wedding,home,50,9.1,5.6,51,157000,3140,mixed,night,white,traditional,elegant_gold,two_tier_round,flower_wall,cake_and_dessert_table,50,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1244,baby_shower,hall,43,9.5,5.5,52.3,103000,2395,adult,night,pink,minimal,pastel_floral,two_tier_round,balloon_setup,cake_and_dessert_table,43,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1245,baby_shower,hall,126,14.7,13.1,192.6,1025000,8135,adult,day,white,elegant,modern_minimal,three_tier_luxury,luxury_stage,full_stage_setup,126,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1246,birthday,home,74,12.7,7.1,90.2,206000,2784,teenager,day,green,colourful,colourful_cartoon,two_tier_round,flower_wall,two_side_tables,74,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1247,wedding,hall,84,14.7,10.4,152.9,423000,5036,adult,night,gold,elegant,elegant_gold,two_tier_floral,flower_wall,two_side_tables,84,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR1248,birthday,hall,105,17.1,9.3,159,240000,2286,adult,night,mixed,minimal,colourful_cartoon,two_tier_floral,minimal_backdrop,two_side_tables,105,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
